"log_stars","Stars","Forks","Issues","Size","language","age_group","created_year","log_size"
6.05208916892442,424,302,17,58,"JavaScript","New",2020,4.07753744390572
5.68017260901707,292,62,32,2918,"TypeScript","Old",2018,7.97899637085411
6.51767127291227,676,123,50,25165,"JavaScript","Old",2014,10.1332491561519
5.98393628068719,396,14,29,520,"TypeScript","Old",2017,6.25575004175337
5.67675380226828,291,108,15,1054,"Python","New",2019,6.96129604591017
5.13579843705026,169,41,5,62288,"Objective-C","Old",2013,11.0395401241781
7.01571242048723,1113,143,81,7559,"TypeScript","Old",2012,8.93062646917358
8.37701116081637,4345,154,31,8622,"JavaScript","Old",2013,9.06218833095232
5.86929691313377,353,40,22,690,"Python","Old",2013,6.53813982376767
5.48479693349065,240,44,1,78,"Go","New",2022,4.36944785246702
6.21460809842219,499,23,14,254,"TypeScript","New",2022,5.54126354515843
6.34388043412633,568,235,19,6548,"Go","Old",2018,8.78706764521805
6.70318811324086,814,126,37,57241,"Python","New",2021,10.955043173661
5.63478960316925,279,26,0,1177,"Swift","Old",2014,7.07157336421153
5.52545293913178,250,52,3,322,"Python","New",2021,5.77765232322266
6.03548143252476,417,32,55,51574,"TypeScript","New",2023,10.8507923379395
5.37527840768417,215,40,0,13543,"C#","Old",2017,9.51369892381297
5.82600010738045,338,55,6,23,"Objective-C","Old",2015,3.17805383034795
5.94542060860658,381,45,15,7584,"Python","New",2021,8.93392789178263
5.63835466933375,280,82,5,16375,"Python","Old",2017,9.70357212734113
7.36327958696304,1576,675,18,882,"Dart","Old",2018,6.78332520060396
7.41637847919293,1662,186,21,345,"JavaScript","Old",2011,5.84643877505772
5.67332326717149,290,55,26,7426,"C++","New",2020,8.9128772876693
5.44241771052179,230,64,32,32582,"JavaScript","Old",2012,10.3915459589481
5.17614973257383,176,116,6,82305,"Jupyter Notebook","New",2019,11.3181992880175
5.12396397940326,167,74,13,367,"Python","New",2019,5.90808293816893
5.5834963087817,265,57,5,7719,"C#","Old",2018,8.95156964301882
5.59842195899838,269,53,8,73,"Python","New",2019,4.30406509320417
5.15329159449778,172,14,0,65,"Ruby","Old",2014,4.18965474202643
6.34035930372775,566,242,98,15402,"Rust","Old",2016,9.64231757462446
7.6685611080159,2139,166,22,1295,"JavaScript","Old",2015,7.16703787691222
5.12989871492307,168,62,4,1892,"Python","New",2021,7.54591815120932
6.08221891037645,437,64,2,240,"Python","Old",2010,5.48479693349065
6.27852142416584,532,96,3,102,"Shell","Old",2018,4.63472898822964
6.08221891037645,437,103,22,14841,"TypeScript","New",2022,9.60521627853008
5.72031177660741,304,112,36,37844,"Jupyter Notebook","Old",2018,10.5412541497433
7.26612877955645,1430,244,19,20605,"C++","Old",2012,9.93333757450501
5.65948221575962,286,15,9,936,"Rust","New",2021,6.84268328223842
6.289715570909,538,26,16,1290,"Python","Old",2017,7.16317239084664
8.44634145044429,4657,987,137,419603,"Jupyter Notebook","New",2020,12.9470666883473
5.2257466737132,185,43,12,50,"JavaScript","Old",2014,3.93182563272433
7.19743535409659,1335,368,69,150397,"Java","Old",2013,11.9210403925371
5.59471137960184,268,23,7,208,"JavaScript","Old",2014,5.34233425196481
5.98393628068719,396,174,22,1832,"C","Old",2012,7.5137092478397
5.34233425196481,208,29,14,1209,"","Old",2016,7.09837563859079
5.91079664404053,368,14,40,12142,"C#","New",2020,9.40450815105382
5.79605775076537,328,25,5,62,"Python","New",2020,4.14313472639153
7.01660968389422,1114,146,10,63,"C++","Old",2012,4.15888308335967
7.32646561384032,1519,453,173,5932,"JavaScript","Old",2012,8.68828526625864
5.28826703069454,197,5,0,337,"","Old",2014,5.82304589548302
5.15905529921453,173,7,3,83,"","New",2023,4.43081679884331
6.94889722231331,1041,125,8,439,"","Old",2017,6.08677472691231
5.57594910314632,263,60,16,2171,"Python","Old",2018,7.68340368105383
6.86797440897029,960,94,2,261,"Swift","Old",2018,5.5683445037611
8.32845106681936,4139,162,46,18756,"Go","New",2020,9.83932229506034
5.46383180502561,235,38,0,150,"","Old",2018,5.01727983681492
5.17614973257383,176,30,9,544,"C","Old",2014,6.30078579466324
7.39203156751459,1622,354,1,58,"","New",2020,4.07753744390572
5.84354441703136,344,107,34,6134,"C++","Old",2018,8.72176535714501
6.37842618365159,588,448,0,105216,"Java","Old",2014,11.5637801631885
6.21660610108486,500,57,1,364,"JavaScript","Old",2018,5.89989735358249
5.59842195899838,269,141,25,953,"Java","Old",2012,6.86066367144829
5.25749537202778,191,44,3,2375,"Java","Old",2017,7.77317368048254
6.24804287450843,516,45,8,6025,"Shell","New",2019,8.70383871969025
5.8805329864007,357,23,7,552,"Python","Old",2013,6.31535800152233
8.48094405874112,4821,622,42,111,"Go","Old",2013,4.71849887129509
6.66440902035041,783,152,0,3174,"Kotlin","New",2020,8.06306291132679
5.42053499927229,225,174,11,4657,"JavaScript","New",2021,8.44634145044429
5.92692602597041,374,133,0,5638,"C++","New",2019,8.63746202380718
5.43372200355424,228,49,0,155740,"Python","New",2019,11.9559496500684
5.29330482472449,198,43,12,279,"Ruby","Old",2011,5.63478960316925
5.19295685089021,179,30,0,6799,"Objective-C","New",2022,8.8246778911642
5.41610040220442,224,42,7,7429,"Python","Old",2018,8.9132811377118
7.52617891334615,1855,97,2,136,"","Old",2016,4.91998092582813
7.1693500166706,1298,584,726,449943,"Java","Old",2011,13.0168784095582
6.30444880242198,546,45,7,111,"Python","New",2023,4.71849887129509
5.63121178182137,278,18,3,224,"Kotlin","Old",2018,5.41610040220442
7.94058382710424,2808,1090,48,73657,"Java","Old",2015,11.207188037852
5.27811465923052,195,26,19,94,"Python","New",2022,4.55387689160054
7.44014668066269,1702,78,44,3043,"Swift","New",2021,8.02092771898158
5.68017260901707,292,20,3,2940,"Python","New",2019,7.986504938554
5.71702770140622,303,124,3,66198,"Python","Old",2017,11.1004206360708
5.44241771052179,230,71,39,1805,"Objective-C","Old",2017,7.49886973397693
5.41610040220442,224,54,2,7733,"CSS","Old",2014,8.95338147216724
6.20859002609663,496,138,7,165,"","New",2021,5.11198778835654
6.7202201551353,828,187,8,337,"JavaScript","Old",2016,5.82304589548302
7.2211050981825,1367,165,76,2070,"C++","Old",2018,7.63578686139558
5.95324333428778,384,80,8,14930,"Objective-C","Old",2012,9.61119486752666
5.67675380226828,291,84,1,40624,"Jupyter Notebook","Old",2018,10.612138919632
6.12029741895095,454,165,14,21186,"Python","New",2021,9.96114306502429
7.60090245954208,1999,190,7,541,"C++","Old",2014,6.29526600143965
5.18738580584075,178,184,40,2592,"CSS","Old",2017,7.86057078553866
5.48479693349065,240,140,3,43847,"Java","New",2020,10.688484386726
5.50533153593236,245,81,11,130,"Ruby","Old",2014,4.87519732320115
5.45958551414416,234,5,0,108408,"Python","New",2021,11.5936663903715
6.16751649088834,476,61,15,14959,"TypeScript","New",2019,9.61313525152847
5.4380793089232,229,39,7,179,"Ruby","Old",2010,5.19295685089021
5.39362754635236,219,29,14,4015,"Go","New",2019,8.29804166137157
6.16541785423142,475,94,30,151574,"JavaScript","Old",2014,11.9288358309399
6.23244801655052,508,200,16,1015,"Python","Old",2017,6.92362862813843
5.43372200355424,228,60,12,97,"Python","Old",2013,4.58496747867057
6.1463292576689,466,63,17,166,"HTML","Old",2009,5.11799381241676
6.13988455222626,463,59,18,9241,"Swift","Old",2017,9.13151359143021
7.52456122628536,1852,65,13,93,"HTML","Old",2016,4.54329478227
5.46383180502561,235,9,0,43,"Python","Old",2015,3.78418963391826
5.33753807970132,207,7,4,6610,"TypeScript","Old",2016,8.79649020733358
5.63835466933375,280,50,0,50,"Python","Old",2016,3.93182563272433
9.24280756211368,10329,809,1,19910,"JavaScript","New",2021,9.89902762181404
6.70318811324086,814,98,64,1117,"JavaScript","Old",2014,7.01929665371504
6.28599809450886,536,111,1,605,"C#","Old",2016,6.40687998606931
6.57088296233958,713,124,43,175492,"JavaScript","Old",2016,12.0753544350527
8.78001888786915,6502,917,44,735,"JavaScript","Old",2010,6.60123011872888
7.87435882472988,2628,665,59,1221,"JavaScript","Old",2011,7.10824413973154
5.6021188208797,270,78,7,1530,"Java","New",2019,7.33367639565768
5.15329159449778,172,179,4,93782,"C++","Old",2015,11.4487388818952
5.18738580584075,178,25,11,20695,"TypeScript","New",2019,9.93769572386586
6.21060007702465,497,168,0,13215,"","Old",2017,9.48918349576076
5.25749537202778,191,52,0,9835,"Java","Old",2016,9.19380440333608
5.61312810638807,273,32,16,1619,"Python","Old",2018,7.39018142822643
5.50125821054473,244,33,1,23,"","New",2019,3.17805383034795
5.70044357339069,298,494,66,52141,"HTML","Old",2016,10.861726045018
5.29831736654804,199,17,1,127,"","Old",2018,4.85203026391962
5.12989871492307,168,95,17,95,"JavaScript","Old",2013,4.56434819146784
7.77443551030296,2378,876,93,3999,"Python","Old",2017,8.29404964010203
8.64135583403666,5660,466,65,7799,"Go","New",2020,8.96187901267768
5.8664680569333,352,53,25,362,"Python","New",2019,5.89440283426485
5.93224518744801,376,120,34,988,"Java","Old",2010,6.89669433162271
5.82008293035236,336,78,7,25414,"PHP","Old",2018,10.143094829881
5.68357976733868,293,17,6,2371,"Objective-C","Old",2014,7.77148876011762
5.14749447681345,171,33,3,2537822,"Jupyter Notebook","New",2020,14.7468171848718
5.32300997913841,204,50,1,721,"Java","Old",2015,6.58202513889283
7.36770857237437,1583,632,260,354272,"C#","Old",2014,12.7778230813451
5.18178355029209,177,119,10,337537,"C++","Old",2013,12.7294333755492
5.66642668811243,288,74,6,14849,"Python","Old",2017,9.60575514423085
5.42053499927229,225,55,17,18913,"Python","New",2020,9.84765766757546
8.35184673882824,4237,188,76,39973,"Go","New",2023,10.5959845217545
6.56807791141198,711,127,46,119,"C","Old",2013,4.78749174278205
5.24174701505964,188,73,0,98880,"C","Old",2016,11.501672385909
6.71538338633468,824,123,17,184,"JavaScript","Old",2011,5.22035582507832
6.14418563412565,465,84,114,3936,"Rust","New",2020,8.27817429094374
6.79682371827486,894,33,7,14707,"Go","Old",2014,9.59614684242116
7.01391547481053,1111,44,14,98,"Python","Old",2017,4.59511985013459
5.18738580584075,178,1,0,46,"","New",2020,3.85014760171006
6.38519439899773,592,54,8,41581,"C++","Old",2014,10.6354226603033
6.68085467879022,796,196,40,191,"Python","New",2019,5.25749537202778
5.80513496891649,331,202,0,5732,"Shell","Old",2013,8.65399423290838
6.20050917404269,492,50,46,2821,"Vue","New",2020,7.94520113241276
5.27811465923052,195,86,1,1268,"","New",2020,7.14598446771439
6.26530121273771,525,281,31,21921,"JavaScript","New",2021,9.99524597777567
5.40717177146012,222,53,71,49534,"Python","New",2020,10.8104347694071
6.92461239604856,1016,392,44,6967,"Python","Old",2013,8.84908351853234
6.49677499018586,662,654,8,165489,"TypeScript","Old",2017,12.016666049013
7.0833878476253,1191,129,33,2905,"C++","Old",2014,7.97453284413023
5.29831736654804,199,23,8,148,"C","Old",2011,5.00394630594546
6.62007320653036,749,109,1,2945,"","New",2020,7.98820359702258
5.23644196282995,187,33,2,22572,"Shell","Old",2014,10.0245097807836
5.76519110278484,318,126,116,27510,"JavaScript","New",2019,10.222341203676
5.62401750618734,276,35,21,1007,"TypeScript","Old",2017,6.91572344863131
6.57368016696065,715,174,11,62,"Python","New",2020,4.14313472639153
8.00101996132365,2983,474,3,42438,"Python","New",2021,10.6558230297736
5.65948221575962,286,22,13,9082,"JavaScript","New",2022,9.11415981350221
7.59940133341582,1996,550,237,1718,"Java","Old",2015,7.44949800538285
5.88887795833288,360,22,1,317,"Kotlin","New",2019,5.76205138278018
6.06378520868761,429,113,3,107942,"HTML","Old",2018,11.5893585890049
5.18738580584075,178,27,4,124,"PHP","Old",2016,4.8283137373023
5.18738580584075,178,57,28,1052,"Python","Old",2013,6.95939851213398
6.59714570188665,732,161,0,5517,"Go","Old",2014,8.61577075477723
6.30627528694802,547,65,0,42973,"","New",2023,10.6683505606377
5.17614973257383,176,87,0,72,"PHP","New",2019,4.29045944114839
5.33271879326537,206,26,6,3908,"Java","Old",2014,8.27103686579295
5.18738580584075,178,17,0,236,"Ruby","Old",2008,5.46806014113513
5.21493575760899,183,180,2,90,"Jupyter Notebook","Old",2016,4.51085950651685
5.6937321388027,296,62,8,54741,"JavaScript","New",2019,10.9103865182809
6.383506634884,591,27,1,185,"Go","New",2023,5.2257466737132
6.50279004591562,666,158,50,29746,"Vue","New",2019,10.3004835655529
6.12905021006055,458,178,7,2947,"JavaScript","Old",2015,7.98888225330923
5.48893772615669,241,84,22,2497,"PHP","Old",2017,7.82324569068552
5.86078622346587,350,32,0,2023,"JavaScript","Old",2017,7.61283103040736
5.39362754635236,219,11,18,1900,"JavaScript","New",2020,7.55013534248843
6.1527326947041,469,268,120,6700,"Go","New",2019,8.81001204797317
6.19236248947487,488,58,7,124,"C++","New",2022,4.8283137373023
5.93489419561959,377,112,19,1082,"JavaScript","Old",2016,6.98749024700099
5.4249500174814,226,66,3,50636,"C++","New",2019,10.832437813357
5.8636311755981,351,17,0,366,"Kotlin","New",2020,5.90536184805457
5.8171111599632,335,14,10,2449,"Go","Old",2016,7.80384330353877
5.6970934865054,297,62,0,12223,"Jupyter Notebook","Old",2013,9.4111565114063
5.15905529921453,173,65,0,8863,"Dart","New",2021,9.08975340898706
6.1527326947041,469,247,2,20130,"Jupyter Notebook","Old",2018,9.91001619449883
8.2380082492184,3781,387,510,258806,"Go","New",2019,12.4638378891565
6.89467003943348,986,389,1,29,"Python","Old",2018,3.40119738166216
7.71912984090673,2250,195,53,4053,"JavaScript","Old",2016,8.30745932701195
5.40267738187228,221,44,0,18893,"Java","Old",2017,9.84659969032908
5.33271879326537,206,59,9,196079,"Swift","New",2021,12.186278018202
6.20050917404269,492,84,41,312,"Objective-C","Old",2014,5.74620319054015
6.69703424766648,809,87,54,6216,"C++","New",2019,8.73504275426934
5.95842469302978,386,83,6,14241,"","Old",2015,9.56395062454207
6.45990445437753,638,57,3,898,"HTML","Old",2015,6.80128303447162
7.76387128782022,2353,643,189,8363,"Java","Old",2017,9.03169206054852
5.13579843705026,169,45,0,3874,"C++","New",2020,8.26230094178745
5.26785815906333,193,45,1,25736,"C","Old",2018,10.1556849242411
5.54126354515843,254,79,0,54913,"Python","Old",2014,10.9135236040958
6.1527326947041,469,270,15,470950,"","Old",2015,13.0625093336164
6.83195356556585,926,286,19,8674,"Go","Old",2013,9.06820060481506
5.57215403217776,262,101,8,352,"C++","Old",2017,5.8664680569333
5.52942908751142,251,97,8,7084,"Java","Old",2016,8.86573515212478
6.31535800152233,552,126,3,318,"Java","Old",2012,5.76519110278484
7.16006920759613,1286,199,22,1327,"Objective-C","Old",2013,7.19142933003638
5.70711026474888,300,48,7,784,"","Old",2017,6.66568371778241
5.8171111599632,335,77,1,201,"","Old",2017,5.3082676974012
7.57044325205737,1939,1273,14,9674,"JavaScript","Old",2014,9.17730051789798
7.82003798945875,2489,171,34,3452,"C","Old",2014,8.14699869738999
5.14166355650266,170,20,0,6,"","Old",2018,1.94591014905531
8.15334975799889,3474,837,133,174,"TypeScript","Old",2012,5.16478597392351
6.94889722231331,1041,72,13,31271,"Swift","New",2021,10.3504784074728
5.13579843705026,169,250,4,24374,"TypeScript","New",2022,10.101313295866
5.68017260901707,292,42,8,146219,"Java","New",2020,11.8928676158473
8.27893600229198,3939,732,12,1672,"","Old",2014,7.42237370098682
5.33753807970132,207,16,2,543,"JavaScript","Old",2017,6.29894924685594
7.8770178956224,2635,391,113,49284,"Java","Old",2017,10.8053750540995
6.9177056098353,1009,147,0,365,"","New",2019,5.90263333340137
6.14203740558736,464,64,18,1838,"PHP","Old",2014,7.51697722460432
5.26785815906333,193,25,11,117909,"Python","New",2021,11.6776769005707
9.68570460746401,16085,2167,77,1479,"HTML","Old",2009,7.29979736675816
5.63835466933375,280,64,2,546,"Python","New",2019,6.30444880242198
6.15060276844628,468,121,55,26417,"Python","Old",2016,10.1818008749838
5.14749447681345,171,37,0,245,"JavaScript","Old",2012,5.50533153593236
6.97728134163075,1071,200,4,585,"Java","Old",2016,6.37331978957701
6.87729607149743,969,125,10,37436,"Go","Old",2017,10.530414799176
5.18738580584075,178,74,5,1472,"Java","New",2019,7.29505641646263
5.2257466737132,185,232,3,1150,"Java","Old",2011,7.04838640872188
6.04737217904628,422,168,5,24,"Go","New",2020,3.2188758248682
5.23110861685459,186,154,71,116464,"Java","Old",2014,11.6653460776655
6.21260609575152,498,86,10,5844,"Jupyter Notebook","New",2019,8.67334187390617
5.67675380226828,291,34,34,111162,"C#","Old",2015,11.6187528716175
5.25749537202778,191,24,4,19384,"Python","New",2021,9.87225485010503
6.96885037834195,1062,0,0,14,"HTML","Old",2017,2.70805020110221
6.70686233660275,817,46,2,343,"Python","Old",2012,5.8406416573734
9.67896805504199,15977,4477,19,3628,"","Old",2018,8.19671240721307
5.73009978297357,307,228,22,2677,"JavaScript","Old",2013,7.89282552625112
5.4249500174814,226,135,32,8459,"HTML","Old",2015,9.04310445260027
6.7900972355139,888,69,2,27,"Go","Old",2016,3.3322045101752
5.70711026474888,300,32,0,46,"HTML","Old",2015,3.85014760171006
5.32787616878958,205,25,2,10308,"C#","New",2019,9.24077257909638
5.6937321388027,296,53,6,1721,"TypeScript","New",2020,7.45124168498768
5.42934562895444,227,36,0,2186,"Objective-C","Old",2015,7.69028602067677
5.87493073085203,355,47,9,1164,"Go","New",2019,7.0604763659998
5.89440283426485,362,79,53,236123,"Python","New",2020,12.3721123697498
5.81413053182507,334,37,6,22278,"Rust","New",2020,10.0113998097305
6.0591231955818,427,29,2,12235,"Python","New",2023,9.41213770527079
5.42934562895444,227,65,31,15743,"CSS","New",2019,9.66421461929203
5.50533153593236,245,20,0,23,"PHP","New",2022,3.17805383034795
5.59842195899838,269,25,4,56394,"TypeScript","New",2022,10.940135781074
5.64897423816121,283,49,19,127,"Python","Old",2018,4.85203026391962
5.27299955856375,194,10,1,35814,"Python","New",2022,10.4861220790486
6.46769872610435,643,76,153,857605,"TypeScript","New",2020,13.6619000655429
7.1800698743028,1312,119,4,1400,"Swift","Old",2016,7.24494154633701
5.12396397940326,167,35,10,37219,"Java","Old",2010,10.5246015301962
5.48893772615669,241,50,1,6125,"C++","Old",2016,8.72029728739272
8.64839687703158,5700,597,346,13255,"TypeScript","Old",2016,9.4922055591064
5.26785815906333,193,45,6,199,"Objective-C","Old",2016,5.29831736654804
6.12249280951439,455,63,0,12268,"Go","New",2021,9.41483103479118
5.8406416573734,343,47,7,542,"Shell","New",2019,6.29710931993394
6.19644412779452,490,42,0,19,"Swift","Old",2015,2.99573227355399
5.65599181081985,285,42,7,157,"Java","New",2021,5.06259503302697
6.23244801655052,508,30,12,482,"Python","Old",2012,6.18001665365257
5.20948615284142,182,51,12,28878,"JavaScript","New",2021,10.2708699663685
6.35610766069589,575,45,2,470,"HTML","New",2019,6.15485809401642
6.361302477573,578,11,26,79961,"TypeScript","New",2022,11.2893068008078
7.28069719538474,1451,154,79,192,"Ruby","Old",2013,5.26269018890489
5.33753807970132,207,78,4,145,"Go","Old",2014,4.98360662170834
6.99209642741589,1087,343,18,198,"PHP","Old",2015,5.29330482472449
5.27299955856375,194,80,20,11831,"TypeScript","New",2021,9.37856300439064
7.0343879299155,1134,219,83,2809,"JavaScript","New",2020,7.94093976232779
6.09582456243222,443,2,1,436,"Java","New",2022,6.07993319509559
6.31896811374643,554,828,6,1728,"Ruby","Old",2012,7.45529848568329
5.95842469302978,386,207,1,211925,"C++","Old",2017,12.2639924361159
5.86078622346587,350,43,6,217,"C","Old",2013,5.38449506278909
5.2040066870768,181,34,24,5618,"C#","New",2020,8.6339089911122
5.86929691313377,353,55,3,391,"JavaScript","New",2020,5.97126183979046
5.57215403217776,262,27,50,192161,"Java","Old",2018,12.166094045253
7.46565531013406,1746,70,19,1764,"Rust","Old",2018,7.4759059693674
5.42934562895444,227,57,23,77,"Python","New",2019,4.35670882668959
7.23056315340929,1380,161,15,213,"Swift","Old",2016,5.36597601502185
5.88610403145016,359,96,37,9538,"JavaScript","Old",2015,9.16314393714521
6.27852142416584,532,405,23,3360,"TypeScript","Old",2018,8.1199938277251
5.25227342804663,190,56,6,106392,"Jupyter Notebook","Old",2018,11.5748950642518
6.42486902390539,616,176,17,3510,"Python","New",2019,8.16365617616843
5.50938833662798,246,72,0,12364,"Java","Old",2016,9.42262517995552
6.98378996525813,1078,404,14,4361,"TypeScript","New",2019,8.38068594676157
5.94017125272043,379,123,28,153853,"Java","Old",2018,11.9437593797622
6.89871453432999,990,20,81,7000,"C","New",2022,8.8538082749772
6.97634807044775,1070,115,40,14480,"TypeScript","Old",2018,9.5805927243286
5.91889385427315,371,58,2,26,"JavaScript","Old",2017,3.29583686600433
5.20948615284142,182,87,1,2169,"Java","Old",2016,7.68248244653451
5.25749537202778,191,43,14,35201,"HTML","Old",2013,10.4688581781539
5.16478597392351,174,25,8,182579,"Python","Old",2018,12.1149437121191
6.0591231955818,427,302,5,254,"C++","Old",2012,5.54126354515843
5.92157841964382,372,21,30,531,"JavaScript","Old",2016,6.27664348934164
5.95583736946483,385,177,30,1683,"Python","New",2020,7.42892719480227
6.51767127291227,676,169,2,2837,"C","New",2019,7.95085485771999
7.51479976048867,1834,109,34,597,"JavaScript","Old",2014,6.39359075395063
5.2040066870768,181,17,0,9249,"PHP","New",2019,9.13237883050647
5.29330482472449,198,1,6,238,"TypeScript","New",2022,5.47646355193151
8.3240937614504,4121,223,32,609,"Python","New",2019,6.41345895716736
5.35185813347607,210,73,24,1574,"HTML","Old",2012,7.36201055125973
7.45182223652793,1722,277,139,28514,"Python","Old",2015,10.2581855435906
6.01859321449623,410,166,28,789,"JavaScript","Old",2015,6.67203294546107
6.37331978957701,585,75,9,379,"Python","Old",2017,5.94017125272043
7.38150189450671,1605,622,7,81797,"C","Old",2016,11.3120080724142
5.23110861685459,186,16,2,3633,"TypeScript","New",2019,8.19808924895612
6.4281052726846,618,56,3,1551,"Ruby","New",2021,7.34729970074316
5.73979291217923,310,180,130,18828,"Python","Old",2012,9.84315351349643
8.38434727808281,4377,1029,1,79417,"Jupyter Notebook","New",2020,11.2824803217945
6.18001665365257,482,219,2,861,"Java","Old",2017,6.75925527066369
5.76519110278484,318,54,16,1065,"JavaScript","Old",2015,6.97166860472579
6.64898455002478,771,80,5,2698,"Python","Old",2014,7.900636613018
6.63463335786169,760,28,15,5552,"TypeScript","New",2023,8.62209360124161
5.53733426701854,253,12,0,23775,"CSS","Old",2017,10.0764319475175
5.20948615284142,182,67,1,65352,"","Old",2014,11.0875586246552
5.62762111369064,277,171,3,8010,"C++","New",2019,8.98857087621512
6.72982407048948,836,1364,9,4912,"C++","Old",2015,8.49964003216865
6.35088571671474,572,121,6,3211,"Shell","New",2021,8.07464907506665
6.04973345523196,423,81,28,101,"JavaScript","Old",2017,4.62497281328427
5.18738580584075,178,52,72,93315,"Kotlin","New",2019,11.4437468619505
5.99396142730657,400,67,5,2123449,"C","Old",2017,14.5685526824258
5.86078622346587,350,52,4,1206,"","New",2020,7.09589322109753
5.15905529921453,173,47,0,24,"C++","New",2020,3.2188758248682
7.3362856600213,1534,178,26,712,"Rust","Old",2017,6.5694814204143
6.22851100359118,506,35,2,144467,"C","New",2020,11.880813308723
6.56526497003536,709,64,4,673,"Go","Old",2015,6.51323011091231
5.26269018890489,192,62,27,660,"JavaScript","Old",2017,6.49375383985169
8.22630598801551,3737,365,2,1185,"PHP","Old",2018,7.07834157955767
8.08363720314155,3240,835,160,876,"C","Old",2017,6.77650699237218
6.53378883793334,687,252,0,16893,"Vue","New",2020,9.73471380828744
5.96100533962327,387,83,1,115,"Python","New",2020,4.75359019110636
6.73340189183736,839,108,0,209,"","New",2021,5.34710753071747
5.36129216570943,212,20,8,455,"JavaScript","Old",2012,6.12249280951439
6.79122146272619,889,74,7,29305,"Python","New",2021,10.285547552198
6.01615715969835,409,65,45,7513,"Java","Old",2017,8.92452322613391
7.48773376143644,1785,181,89,1223,"Go","Old",2015,7.10987946307227
5.57215403217776,262,40,88,19093,"C++","Old",2018,9.85712942855798
6.53087762772588,685,69,1791,361,"","Old",2014,5.89164421182577
7.72665366484764,2267,459,69,6581,"C#","Old",2015,8.79209392950328
5.4510384535657,232,100,9,552,"JavaScript","Old",2012,6.31535800152233
7.34536484041687,1548,1908,165,12243,"Java","Old",2013,9.4127913000653
6.0282785202307,414,87,33,115,"C++","Old",2015,4.75359019110636
6.55393340402581,701,334,12,6465,"Java","Old",2017,8.77431295828538
5.34233425196481,208,12,5,985,"TypeScript","New",2019,6.89365635460264
9.05017161982336,8519,750,154,1128,"TypeScript","Old",2015,7.02908756414966
5.29831736654804,199,69,0,83,"C","New",2020,4.43081679884331
6.20253551718792,493,108,0,645,"Ruby","Old",2011,6.4707995037826
8.52595469708481,5043,475,253,6183,"C","Old",2012,8.72972059026726
8.44397712908498,4646,88,19,9525,"Rust","New",2019,9.16178018136081
6.21460809842219,499,63,16,40,"C","Old",2013,3.71357206670431
7.58375630070711,1965,537,30,7954,"Ruby","Old",2007,8.98155594077189
5.73979291217923,310,25,1,843,"Go","Old",2017,6.73815249459596
7.0647590277918,1169,376,625,3805,"C#","Old",2017,8.2443340478561
7.39387829010776,1625,145,25,1508,"Rust","Old",2015,7.31920245876785
5.89715386763674,363,89,33,492,"Vue","Old",2016,6.20050917404269
5.18178355029209,177,17,6,160,"Vue","New",2022,5.08140436498446
6.08904487544685,440,33,4,938,"Swift","Old",2015,6.84481547920826
7.16006920759613,1286,355,42,3384,"C","New",2019,8.12710918534638
6.33682573114644,564,93,31,6808,"TypeScript","New",2019,8.82600054548297
6.89568269774787,987,112,6,65691,"Java","Old",2018,11.0927324314575
9.04121140896821,8443,1780,170,34,"","New",2021,3.55534806148941
5.51745289646471,248,30,4,8055,"JavaScript","New",2019,8.9941724343984
5.32300997913841,204,45,1,224,"JavaScript","Old",2014,5.41610040220442
5.29330482472449,198,56,1,13461,"Python","New",2022,9.50762618057066
6.82654522355659,921,354,5,22260,"JavaScript","New",2019,10.0105915474503
5.76519110278484,318,40,13,24362,"Python","New",2022,10.1008208669505
5.91620206260743,370,86,21,1571,"JavaScript","Old",2014,7.36010397298915
5.27811465923052,195,109,20,16,"Python","Old",2015,2.83321334405622
6.82654522355659,921,53,15,712533,"C++","New",2019,13.4765829092847
5.63478960316925,279,53,15,2156,"JavaScript","New",2019,7.67647364638916
5.33271879326537,206,100,16,33248,"C++","Old",2014,10.4117799704438
5.70044357339069,298,20,3,59320,"C++","Old",2016,10.9907186538306
5.27811465923052,195,24,4,960,"Go","New",2021,6.86797440897029
7.13489085156588,1254,161,14,779,"Python","Old",2017,6.65929391968364
5.75257263882563,314,244,7,1271,"Java","Old",2015,7.14834574390007
5.47646355193151,238,65,17,1661,"JavaScript","Old",2015,7.41577697541539
5.93224518744801,376,141,2,21703,"JavaScript","New",2022,9.98525185433877
5.98896141688986,398,21,11,14510,"Python","New",2020,9.58266226149109
5.23644196282995,187,31,4,905,"Go","New",2020,6.80903930604298
5.65248918026865,284,16,14,146,"Shell","New",2022,4.99043258677874
6.0137151560428,408,152,44,737217,"C++","Old",2016,13.5106389211916
6.33859407820318,565,100,41,691,"PHP","Old",2016,6.53958595561767
6.08904487544685,440,83,0,117,"","New",2021,4.77068462446567
5.66642668811243,288,124,9,3380,"PHP","Old",2018,8.12592680270789
5.2040066870768,181,24,3,364,"","Old",2018,5.89989735358249
5.32300997913841,204,45,1,137001,"Jupyter Notebook","Old",2018,11.8277508032439
6.26909628370626,527,96,9,40,"JavaScript","Old",2011,3.71357206670431
7.19218205871325,1328,216,30,16770,"C++","Old",2018,9.72740648333163
5.18738580584075,178,13,31,1,"","Old",2016,0.693147180559945
8.03947991910045,3100,773,32,1307,"TypeScript","Old",2016,7.17625453201714
